onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.00926109299962	5	attend	neutral	87	n/a	n/a	1	1.0093	5	att_neut	n/a
7.01681973599989	3	rate	n/a	n/a	98	0.853940729999977	1	7.0168	3	rating_par	-0.5667
15.0161799699999	5	attend	negative	71	n/a	n/a	2	15.0162	5	att_neg	n/a
21.0072230379997	3	rate	n/a	n/a	121	0.795133696999983	2	21.0072	3	rating_par	0.4333
29.0062714309997	5	attend	negative	77	n/a	n/a	3	29.0063	5	att_neg	n/a
36.0098804509998	3	rate	n/a	n/a	121	0.792497541000103	3	36.0099	3	rating_par	0.4333
41.0051631669999	5	suppress	negative	15	n/a	n/a	4	41.0052	5	suppr_neg	n/a
48.0086149469998	3	rate	n/a	n/a	98	1.31292644199993	4	48.0086	3	rating_par	-0.5667
53.0038221169998	5	suppress	negative	5	n/a	n/a	5	53.0038	5	suppr_neg	n/a
61.0029595779997	3	rate	n/a	n/a	121	0.810153936000006	5	61.003	3	rating_par	0.4333
69.0021293919999	5	attend	negative	64	n/a	n/a	6	69.0021	5	att_neg	n/a
76.0056338029999	3	rate	n/a	n/a	121	1.51438990199995	6	76.0056	3	rating_par	0.4333
83.0089879819998	5	suppress	negative	3	n/a	n/a	7	83.009	5	suppr_neg	n/a
89.0167918449997	3	rate	n/a	n/a	98	0.929462783999952	7	89.0168	3	rating_par	-0.5667
100.003116614	5	attend	neutral	97	n/a	n/a	8	100.0031	5	att_neut	n/a
106.0108306	3	rate	n/a	n/a	98	1.03000387200018	8	106.0108	3	rating_par	-0.5667
111.006087453	5	attend	neutral	93	n/a	n/a	9	111.0061	5	att_neut	n/a
117.013871958	3	rate	n/a	n/a	98	1.33336078100001	9	117.0139	3	rating_par	-0.5667
121.013503566	5	suppress	negative	19	n/a	n/a	10	121.0135	5	suppr_neg	n/a
127.004450693	3	rate	n/a	n/a	98	0.974689663999925	10	127.0045	3	rating_par	-0.5667
139.003262755	5	attend	negative	68	n/a	n/a	11	139.0033	5	att_neg	n/a
146.006639886	3	rate	n/a	n/a	121	0.994828519999828	11	146.0066	3	rating_par	0.4333
150.006197831	5	attend	neutral	90	n/a	n/a	12	150.0062	5	att_neut	n/a
157.009703966	3	rate	n/a	n/a	98	0.952122489999965	12	157.0097	3	rating_par	-0.5667
163.017420343	5	suppress	negative	2	n/a	n/a	13	163.0174	5	suppr_neg	n/a
171.016570759	3	rate	n/a	n/a	121	0.873965470999792	13	171.0166	3	rating_par	0.4333
176.011893317	5	attend	neutral	84	n/a	n/a	14	176.0119	5	att_neut	n/a
183.015349513	3	rate	n/a	n/a	121	1.74646706200019	14	183.0153	3	rating_par	0.4333
188.010535481	5	attend	neutral	100	n/a	n/a	15	188.0105	5	att_neut	n/a
