onset	duration	trial_type	image_type	image_num	response	reaction_time	trial_num	onset_orig	duration_orig	trial_type_orig	rating_par_orig
1.01094911899963	5	attend	neutral	87	n/a	n/a	1	1.0109	5	att_neut	n/a
7.00194593699962	3	rate	n/a	n/a	98	1.39252607700109	1	7.0019	3	rating_par	-0.6
15.0177832219997	5	attend	negative	71	n/a	n/a	2	15.0178	5	att_neg	n/a
21.0089262830006	3	rate	n/a	n/a	121	1.58268552799927	2	21.0089	3	rating_par	0.4
29.008018425	5	attend	negative	77	n/a	n/a	3	29.008	5	att_neg	n/a
36.0114756170005	3	rate	n/a	n/a	121	1.18910667700038	3	36.0115	3	rating_par	0.4
41.006694949001	5	suppress	negative	15	n/a	n/a	4	41.0067	5	suppr_neg	n/a
48.0102913989995	3	rate	n/a	n/a	98	0.722983042000124	4	48.0103	3	rating_par	-0.6
53.0055061880012	5	suppress	negative	5	n/a	n/a	5	53.0055	5	suppr_neg	n/a
61.0046292139996	3	rate	n/a	n/a	121	1.14448094600084	5	61.0046	3	rating_par	0.4
69.0039111710012	5	attend	negative	64	n/a	n/a	6	69.0039	5	att_neg	n/a
76.0073540499998	3	rate	n/a	n/a	98	0.647831897000287	6	76.0074	3	rating_par	-0.6
83.0107153379995	5	suppress	negative	3	n/a	n/a	7	83.0107	5	suppr_neg	n/a
89.0018320600011	3	rate	n/a	n/a	98	0.516932691998591	7	89.0018	3	rating_par	-0.6
100.004854199	5	attend	neutral	97	n/a	n/a	8	100.0049	5	att_neut	n/a
106.012502151001	3	rate	n/a	n/a	98	0.68320680099896	8	106.0125	3	rating_par	-0.6
111.007847024001	5	attend	neutral	93	n/a	n/a	9	111.0078	5	att_neut	n/a
117.015512767	3	rate	n/a	n/a	98	0.655470342000626	9	117.0155	3	rating_par	-0.6
121.015283939001	5	suppress	negative	19	n/a	n/a	10	121.0153	5	suppr_neg	n/a
127.006258736001	3	rate	n/a	n/a	98	0.60108977299933	10	127.0063	3	rating_par	-0.6
139.004901993001	5	attend	negative	68	n/a	n/a	11	139.0049	5	att_neg	n/a
146.008341555	3	rate	n/a	n/a	121	0.869632631000059	11	146.0083	3	rating_par	0.4
150.008047060001	5	attend	neutral	90	n/a	n/a	12	150.008	5	att_neut	n/a
157.011480896001	3	rate	n/a	n/a	98	1.59669431899965	12	157.0115	3	rating_par	-0.6
163.002482444001	5	suppress	negative	2	n/a	n/a	13	163.0025	5	suppr_neg	n/a
171.001683915001	3	rate	n/a	n/a	98	0.483749670998805	13	171.0017	3	rating_par	-0.6
176.013581179001	5	attend	neutral	84	n/a	n/a	14	176.0136	5	att_neut	n/a
183.016934352001	3	rate	n/a	n/a	98	1.07917547099896	14	183.0169	3	rating_par	-0.6
188.012263375	5	attend	neutral	100	n/a	n/a	15	188.0123	5	att_neut	n/a
196.011545096	3	rate	n/a	n/a	98	0.827793361000658	15	196.0115	3	rating_par	-0.6
201.006797919001	5	attend	negative	65	n/a	n/a	16	201.0068	5	att_neg	n/a
208.010263454	3	rate	n/a	n/a	121	0.933173360001092	16	208.0103	3	rating_par	0.4
212.009832188	5	attend	neutral	83	n/a	n/a	17	212.0098	5	att_neut	n/a
219.013206756001	3	rate	n/a	n/a	121	0.418743989999712	17	219.0132	3	rating_par	0.4
225.004326097	5	attend	negative	69	n/a	n/a	18	225.0043	5	att_neg	n/a
233.003609211	3	rate	n/a	n/a	103	0.490442038000765	18	233.0036	3	rating_par	1.4
240.006973016001	5	attend	neutral	92	n/a	n/a	19	240.007	5	att_neut	n/a
247.010404143	3	rate	n/a	n/a	121	0.581853663999937	19	247.0104	3	rating_par	0.4
252.005706501001	5	suppress	negative	10	n/a	n/a	20	252.0057	5	suppr_neg	n/a
259.009218270001	3	rate	n/a	n/a	121	0.82813373999852	20	259.0092	3	rating_par	0.4
263.008840574001	5	attend	negative	75	n/a	n/a	21	263.0088	5	att_neg	n/a
270.012161258001	3	rate	n/a	n/a	103	1.11308857499898	21	270.0122	3	rating_par	1.4
276.003363877	5	attend	negative	70	n/a	n/a	22	276.0034	5	att_neg	n/a
285.014723260001	3	rate	n/a	n/a	103	0.576735655999073	22	285.0147	3	rating_par	1.4
292.001630145	5	attend	neutral	95	n/a	n/a	23	292.0016	5	att_neut	n/a
301.013008669001	3	rate	n/a	n/a	98	0.562192530000175	23	301.013	3	rating_par	-0.6
307.004118675	5	suppress	negative	14	n/a	n/a	24	307.0041	5	suppr_neg	n/a
314.007606027	3	rate	n/a	n/a	98	0.774408646999291	24	314.0076	3	rating_par	-0.6
319.002935154	5	suppress	negative	16	n/a	n/a	25	319.0029	5	suppr_neg	n/a
325.010651049	3	rate	n/a	n/a	98	0.412326132000089	25	325.0107	3	rating_par	-0.6
332.014051275	5	suppress	negative	1	n/a	n/a	26	332.0141	5	suppr_neg	n/a
339.000824993	3	rate	n/a	n/a	98	0.567423592001433	26	339.0008	3	rating_par	-0.6
344.012812935	5	suppress	negative	11	n/a	n/a	27	344.0128	5	suppr_neg	n/a
351.016252889	3	rate	n/a	n/a	121	0.38112806800018	27	351.0163	3	rating_par	0.4
355.015936643	5	attend	negative	62	n/a	n/a	28	355.0159	5	att_neg	n/a
361.006846245	3	rate	n/a	n/a	103	0.35321839199969	28	361.0068	3	rating_par	1.4
365.006547515	5	attend	neutral	88	n/a	n/a	29	365.0065	5	att_neut	n/a
373.005706514001	3	rate	n/a	n/a	98	0.607974397998987	29	373.0057	3	rating_par	-0.6
381.004879183	5	attend	negative	74	n/a	n/a	30	381.0049	5	att_neg	n/a
387.012590772001	3	rate	n/a	n/a	121	0.585390763999385	30	387.0126	3	rating_par	0.4
